Tiempo,Liga,Partido,Equipo,Jugador,Concepto,Valor,Concepto Real,Valor Real,Valor Numerico,Arbitro,Posicion ,
,argentina,newell,tucuman,m peralta,DELANTERO-FALTA-Z2O,NUMERICO,DELANTERO-FALTA-Z2O,NUMERICO,,,,
,argentina,newell,tucuman,m peralta,DELANTERO-FALTA-Z3O,NUMERICO,DELANTERO-FALTA-Z3O,NUMERICO,,,,
,argentina,newell,tucuman,m peralta,DELANTERO-FALTA-Z4O,NUMERICO,DELANTERO-FALTA-Z4O,NUMERICO,,,,
,,,,,,,#N/A,#N/A,,,,
,,,,,,,#N/A,#N/A,,,,
,,,,,,,#N/A,#N/A,,,,
,,,,,,,#N/A,#N/A,,,,
FECHA 5,argentina,temperley,newell,dangelo,ARQUERO-FALTA-Z1D,NUMERICO,ARQUERO-FALTA-Z1D,NUMERICO,,,,
,argentina,temperley,newell,dangelo,ARQUERO-FALTA-Z2D,NUMERICO,ARQUERO-FALTA-Z2D,NUMERICO,,,,
,argentina,temperley,newell,dangelo,ARQUERO-FALTA-Z3D,NUMERICO,ARQUERO-FALTA-Z3D,NUMERICO,,,,
,argentina,temperley,newell,dangelo,ARQUERO-FALTA-Z4D,NUMERICO,ARQUERO-FALTA-Z4D,NUMERICO,,,,
,argentina,temperley,newell,pocrnjic,ARQUERO-FALTA-Z1D,NUMERICO,ARQUERO-FALTA-Z1D,NUMERICO,,,,
,argentina,temperley,newell,pocrnjic,ARQUERO-FALTA-Z2D,NUMERICO,ARQUERO-FALTA-Z2D,NUMERICO,,,,
,argentina,temperley,newell,pocrnjic,ARQUERO-FALTA-Z3D,NUMERICO,ARQUERO-FALTA-Z3D,NUMERICO,,,,
,argentina,temperley,newell,pocrnjic,ARQUERO-FALTA-Z4D,NUMERICO,ARQUERO-FALTA-Z4D,NUMERICO,,,,
,argentina,temperley,newell,moiragui,DEFENSOR-FALTA-Z1D,NUMERICO,DEFENSOR-FALTA-Z1D,NUMERICO,,,,
,argentina,temperley,newell,moiragui,DEFENSOR-FALTA-Z2D,NUMERICO,DEFENSOR-FALTA-Z2D,NUMERICO,,,,
,argentina,temperley,newell,moiragui,DEFENSOR-FALTA-Z3D,NUMERICO,DEFENSOR-FALTA-Z3D,NUMERICO,,,,
,argentina,temperley,newell,moiragui,DEFENSOR-FALTA-Z4D,NUMERICO,DEFENSOR-FALTA-Z4D,NUMERICO,,,,
,argentina,temperley,newell,moiragui,DEFENSOR-FALTA-Z1O,NUMERICO,DEFENSOR-FALTA-Z1O,NUMERICO,,,,
,argentina,temperley,newell,moiragui,DEFENSOR-FALTA-Z2O,NUMERICO,DEFENSOR-FALTA-Z2O,NUMERICO,,,,
,argentina,temperley,newell,moiragui,DEFENSOR-FALTA-Z3O,NUMERICO,DEFENSOR-FALTA-Z3O,NUMERICO,,,,
,argentina,temperley,newell,moiragui,DEFENSOR-FALTA-Z4O,NUMERICO,DEFENSOR-FALTA-Z4O,NUMERICO,,,,
,argentina,temperley,newell,dominguez,DEFENSOR-FALTA-Z1D,NUMERICO,DEFENSOR-FALTA-Z1D,NUMERICO,,,,
,argentina,temperley,newell,dominguez,DEFENSOR-FALTA-Z2D,NUMERICO,DEFENSOR-FALTA-Z2D,NUMERICO,,,,
,argentina,temperley,newell,dominguez,DEFENSOR-FALTA-Z3D,NUMERICO,DEFENSOR-FALTA-Z3D,NUMERICO,,,,
,argentina,temperley,newell,dominguez,DEFENSOR-FALTA-Z4D,NUMERICO,DEFENSOR-FALTA-Z4D,NUMERICO,,,,
,argentina,temperley,newell,dominguez,DEFENSOR-FALTA-Z1O,NUMERICO,DEFENSOR-FALTA-Z1O,NUMERICO,,,,
,argentina,temperley,newell,dominguez,DEFENSOR-FALTA-Z2O,NUMERICO,DEFENSOR-FALTA-Z2O,NUMERICO,,,,
,argentina,temperley,newell,dominguez,DEFENSOR-FALTA-Z3O,NUMERICO,DEFENSOR-FALTA-Z3O,NUMERICO,,,,
,argentina,temperley,newell,dominguez,DEFENSOR-FALTA-Z4O,NUMERICO,DEFENSOR-FALTA-Z4O,NUMERICO,,,,
,argentina,temperley,newell,voboril,DEFENSOR-FALTA-Z1D,NUMERICO,DEFENSOR-FALTA-Z1D,NUMERICO,,,,
,argentina,temperley,newell,voboril,DEFENSOR-FALTA-Z2D,NUMERICO,DEFENSOR-FALTA-Z2D,NUMERICO,,,,
,argentina,temperley,newell,voboril,DEFENSOR-FALTA-Z3D,NUMERICO,DEFENSOR-FALTA-Z3D,NUMERICO,,,,
,argentina,temperley,newell,voboril,DEFENSOR-FALTA-Z4D,NUMERICO,DEFENSOR-FALTA-Z4D,NUMERICO,,,,
,argentina,temperley,newell,voboril,DEFENSOR-FALTA-Z1O,NUMERICO,DEFENSOR-FALTA-Z1O,NUMERICO,,,,
,argentina,temperley,newell,voboril,DEFENSOR-FALTA-Z2O,NUMERICO,DEFENSOR-FALTA-Z2O,NUMERICO,,,,
,argentina,temperley,newell,voboril,DEFENSOR-FALTA-Z3O,NUMERICO,DEFENSOR-FALTA-Z3O,NUMERICO,,,,
,argentina,temperley,newell,voboril,DEFENSOR-FALTA-Z4O,NUMERICO,DEFENSOR-FALTA-Z4O,NUMERICO,,,,
,argentina,temperley,newell,sills,DEFENSOR-FALTA-Z1D,NUMERICO,DEFENSOR-FALTA-Z1D,NUMERICO,,,,
,argentina,temperley,newell,sills,DEFENSOR-FALTA-Z2D,NUMERICO,DEFENSOR-FALTA-Z2D,NUMERICO,,,,
,argentina,temperley,newell,sills,DEFENSOR-FALTA-Z3D,NUMERICO,DEFENSOR-FALTA-Z3D,NUMERICO,,,,
,argentina,temperley,newell,sills,DEFENSOR-FALTA-Z4D,NUMERICO,DEFENSOR-FALTA-Z4D,NUMERICO,,,,
,argentina,temperley,newell,sills,DEFENSOR-FALTA-Z1O,NUMERICO,DEFENSOR-FALTA-Z1O,NUMERICO,,,,
,argentina,temperley,newell,sills,DEFENSOR-FALTA-Z2O,NUMERICO,DEFENSOR-FALTA-Z2O,NUMERICO,,,,
,argentina,temperley,newell,sills,DEFENSOR-FALTA-Z3O,NUMERICO,DEFENSOR-FALTA-Z3O,NUMERICO,,,,
,argentina,temperley,newell,sills,DEFENSOR-FALTA-Z4O,NUMERICO,DEFENSOR-FALTA-Z4O,NUMERICO,,,,
,argentina,temperley,newell,paz,DEFENSOR-FALTA-Z1D,NUMERICO,DEFENSOR-FALTA-Z1D,NUMERICO,,,,
,argentina,temperley,newell,paz,DEFENSOR-FALTA-Z2D,NUMERICO,DEFENSOR-FALTA-Z2D,NUMERICO,,,,
,argentina,temperley,newell,paz,DEFENSOR-FALTA-Z3D,NUMERICO,DEFENSOR-FALTA-Z3D,NUMERICO,,,,
,argentina,temperley,newell,paz,DEFENSOR-FALTA-Z4D,NUMERICO,DEFENSOR-FALTA-Z4D,NUMERICO,,,,
,argentina,temperley,newell,paz,DEFENSOR-FALTA-Z1O,NUMERICO,DEFENSOR-FALTA-Z1O,NUMERICO,,,,
,argentina,temperley,newell,paz,DEFENSOR-FALTA-Z2O,NUMERICO,DEFENSOR-FALTA-Z2O,NUMERICO,,,,
,argentina,temperley,newell,paz,DEFENSOR-FALTA-Z3O,NUMERICO,DEFENSOR-FALTA-Z3O,NUMERICO,,,,
,argentina,temperley,newell,paz,DEFENSOR-FALTA-Z4O,NUMERICO,DEFENSOR-FALTA-Z4O,NUMERICO,,,,
,argentina,temperley,newell,san roman,DEFENSOR-FALTA-Z1D,NUMERICO,DEFENSOR-FALTA-Z1D,NUMERICO,,,,
,argentina,temperley,newell,san roman,DEFENSOR-FALTA-Z2D,NUMERICO,DEFENSOR-FALTA-Z2D,NUMERICO,,,,
,argentina,temperley,newell,san roman,DEFENSOR-FALTA-Z3D,NUMERICO,DEFENSOR-FALTA-Z3D,NUMERICO,,,,
,argentina,temperley,newell,san roman,DEFENSOR-FALTA-Z4D,NUMERICO,DEFENSOR-FALTA-Z4D,NUMERICO,,,,
,argentina,temperley,newell,san roman,DEFENSOR-FALTA-Z1O,NUMERICO,DEFENSOR-FALTA-Z1O,NUMERICO,,,,
,argentina,temperley,newell,san roman,DEFENSOR-FALTA-Z2O,NUMERICO,DEFENSOR-FALTA-Z2O,NUMERICO,,,,
,argentina,temperley,newell,san roman,DEFENSOR-FALTA-Z3O,NUMERICO,DEFENSOR-FALTA-Z3O,NUMERICO,,,,
,argentina,temperley,newell,san roman,DEFENSOR-FALTA-Z4O,NUMERICO,DEFENSOR-FALTA-Z4O,NUMERICO,,,,
,argentina,temperley,newell,formiliano,DEFENSOR-FALTA-Z1D,NUMERICO,DEFENSOR-FALTA-Z1D,NUMERICO,,,,
,argentina,temperley,newell,formiliano,DEFENSOR-FALTA-Z2D,NUMERICO,DEFENSOR-FALTA-Z2D,NUMERICO,,,,
,argentina,temperley,newell,formiliano,DEFENSOR-FALTA-Z3D,NUMERICO,DEFENSOR-FALTA-Z3D,NUMERICO,,,,
,argentina,temperley,newell,formiliano,DEFENSOR-FALTA-Z4D,NUMERICO,DEFENSOR-FALTA-Z4D,NUMERICO,,,,
,argentina,temperley,newell,formiliano,DEFENSOR-FALTA-Z1O,NUMERICO,DEFENSOR-FALTA-Z1O,NUMERICO,,,,
,argentina,temperley,newell,formiliano,DEFENSOR-FALTA-Z2O,NUMERICO,DEFENSOR-FALTA-Z2O,NUMERICO,,,,
,argentina,temperley,newell,formiliano,DEFENSOR-FALTA-Z3O,NUMERICO,DEFENSOR-FALTA-Z3O,NUMERICO,,,,
,argentina,temperley,newell,formiliano,DEFENSOR-FALTA-Z4O,NUMERICO,DEFENSOR-FALTA-Z4O,NUMERICO,,,,
,argentina,temperley,newell,mansilla,DEFENSOR-FALTA-Z1D,NUMERICO,DEFENSOR-FALTA-Z1D,NUMERICO,,,,
,argentina,temperley,newell,mansilla,DEFENSOR-FALTA-Z2D,NUMERICO,DEFENSOR-FALTA-Z2D,NUMERICO,,,,
,argentina,temperley,newell,mansilla,DEFENSOR-FALTA-Z3D,NUMERICO,DEFENSOR-FALTA-Z3D,NUMERICO,,,,
,argentina,temperley,newell,mansilla,DEFENSOR-FALTA-Z4D,NUMERICO,DEFENSOR-FALTA-Z4D,NUMERICO,,,,
,argentina,temperley,newell,mansilla,DEFENSOR-FALTA-Z1O,NUMERICO,DEFENSOR-FALTA-Z1O,NUMERICO,,,,
,argentina,temperley,newell,mansilla,DEFENSOR-FALTA-Z2O,NUMERICO,DEFENSOR-FALTA-Z2O,NUMERICO,,,,
,argentina,temperley,newell,mansilla,DEFENSOR-FALTA-Z3O,NUMERICO,DEFENSOR-FALTA-Z3O,NUMERICO,,,,
,argentina,temperley,newell,mansilla,DEFENSOR-FALTA-Z4O,NUMERICO,DEFENSOR-FALTA-Z4O,NUMERICO,,,,
,argentina,temperley,newell,valenzuela,DEFENSOR-FALTA-Z1D,NUMERICO,DEFENSOR-FALTA-Z1D,NUMERICO,,,,
,argentina,temperley,newell,valenzuela,DEFENSOR-FALTA-Z2D,NUMERICO,DEFENSOR-FALTA-Z2D,NUMERICO,,,,
,argentina,temperley,newell,valenzuela,DEFENSOR-FALTA-Z3D,NUMERICO,DEFENSOR-FALTA-Z3D,NUMERICO,,,,
,argentina,temperley,newell,valenzuela,DEFENSOR-FALTA-Z4D,NUMERICO,DEFENSOR-FALTA-Z4D,NUMERICO,,,,
,argentina,temperley,newell,valenzuela,DEFENSOR-FALTA-Z1O,NUMERICO,DEFENSOR-FALTA-Z1O,NUMERICO,,,,
,argentina,temperley,newell,valenzuela,DEFENSOR-FALTA-Z2O,NUMERICO,DEFENSOR-FALTA-Z2O,NUMERICO,,,,
,argentina,temperley,newell,valenzuela,DEFENSOR-FALTA-Z3O,NUMERICO,DEFENSOR-FALTA-Z3O,NUMERICO,,,,
,argentina,temperley,newell,valenzuela,DEFENSOR-FALTA-Z4O,NUMERICO,DEFENSOR-FALTA-Z4O,NUMERICO,,,,
,argentina,temperley,newell,escobar,DEFENSOR-FALTA-Z1D,NUMERICO,DEFENSOR-FALTA-Z1D,NUMERICO,,,,
,argentina,temperley,newell,escobar,DEFENSOR-FALTA-Z2D,NUMERICO,DEFENSOR-FALTA-Z2D,NUMERICO,,,,
,argentina,temperley,newell,escobar,DEFENSOR-FALTA-Z3D,NUMERICO,DEFENSOR-FALTA-Z3D,NUMERICO,,,,
,argentina,temperley,newell,escobar,DEFENSOR-FALTA-Z4D,NUMERICO,DEFENSOR-FALTA-Z4D,NUMERICO,,,,
,argentina,temperley,newell,escobar,DEFENSOR-FALTA-Z1O,NUMERICO,DEFENSOR-FALTA-Z1O,NUMERICO,,,,
,argentina,temperley,newell,escobar,DEFENSOR-FALTA-Z2O,NUMERICO,DEFENSOR-FALTA-Z2O,NUMERICO,,,,
,argentina,temperley,newell,escobar,DEFENSOR-FALTA-Z3O,NUMERICO,DEFENSOR-FALTA-Z3O,NUMERICO,,,,
,argentina,temperley,newell,escobar,DEFENSOR-FALTA-Z4O,NUMERICO,DEFENSOR-FALTA-Z4O,NUMERICO,,,,
,argentina,temperley,newell,figueroa,DELANTERO-FALTA-Z1D,NUMERICO,DELANTERO-FALTA-Z1D,NUMERICO,,,,
,argentina,temperley,newell,figueroa,DELANTERO-FALTA-Z2D,NUMERICO,DELANTERO-FALTA-Z2D,NUMERICO,,,,
,argentina,temperley,newell,figueroa,DELANTERO-FALTA-Z3D,NUMERICO,DELANTERO-FALTA-Z3D,NUMERICO,,,,
,argentina,temperley,newell,figueroa,DELANTERO-FALTA-Z4D,NUMERICO,DELANTERO-FALTA-Z4D,NUMERICO,,,,
,argentina,temperley,newell,figueroa,DELANTERO-FALTA-Z1O,NUMERICO,DELANTERO-FALTA-Z1O,NUMERICO,,,,
,argentina,temperley,newell,figueroa,DELANTERO-FALTA-Z2O,NUMERICO,DELANTERO-FALTA-Z2O,NUMERICO,,,,
,argentina,temperley,newell,figueroa,DELANTERO-FALTA-Z3O,NUMERICO,DELANTERO-FALTA-Z3O,NUMERICO,,,,
,argentina,temperley,newell,figueroa,DELANTERO-FALTA-Z4O,NUMERICO,DELANTERO-FALTA-Z4O,NUMERICO,,,,
,argentina,temperley,newell,huguenet,DELANTERO-FALTA-Z1D,NUMERICO,DELANTERO-FALTA-Z1D,NUMERICO,,,,
,argentina,temperley,newell,huguenet,DELANTERO-FALTA-Z2D,NUMERICO,DELANTERO-FALTA-Z2D,NUMERICO,,,,
,argentina,temperley,newell,huguenet,DELANTERO-FALTA-Z3D,NUMERICO,DELANTERO-FALTA-Z3D,NUMERICO,,,,
,argentina,temperley,newell,huguenet,DELANTERO-FALTA-Z4D,NUMERICO,DELANTERO-FALTA-Z4D,NUMERICO,,,,
,argentina,temperley,newell,huguenet,DELANTERO-FALTA-Z1O,NUMERICO,DELANTERO-FALTA-Z1O,NUMERICO,,,,
,argentina,temperley,newell,huguenet,DELANTERO-FALTA-Z2O,NUMERICO,DELANTERO-FALTA-Z2O,NUMERICO,,,,
,argentina,temperley,newell,huguenet,DELANTERO-FALTA-Z3O,NUMERICO,DELANTERO-FALTA-Z3O,NUMERICO,,,,
,argentina,temperley,newell,huguenet,DELANTERO-FALTA-Z4O,NUMERICO,DELANTERO-FALTA-Z4O,NUMERICO,,,,
,argentina,temperley,newell,scocco,DELANTERO-FALTA-Z1D,NUMERICO,DELANTERO-FALTA-Z1D,NUMERICO,,,,
,argentina,temperley,newell,scocco,DELANTERO-FALTA-Z2D,NUMERICO,DELANTERO-FALTA-Z2D,NUMERICO,,,,
,argentina,temperley,newell,scocco,DELANTERO-FALTA-Z3D,NUMERICO,DELANTERO-FALTA-Z3D,NUMERICO,,,,
,argentina,temperley,newell,scocco,DELANTERO-FALTA-Z4D,NUMERICO,DELANTERO-FALTA-Z4D,NUMERICO,,,,
,argentina,temperley,newell,scocco,DELANTERO-FALTA-Z1O,NUMERICO,DELANTERO-FALTA-Z1O,NUMERICO,,,,
,argentina,temperley,newell,scocco,DELANTERO-FALTA-Z2O,NUMERICO,DELANTERO-FALTA-Z2O,NUMERICO,,,,
,argentina,temperley,newell,scocco,DELANTERO-FALTA-Z3O,NUMERICO,DELANTERO-FALTA-Z3O,NUMERICO,,,,
,argentina,temperley,newell,scocco,DELANTERO-FALTA-Z4O,NUMERICO,DELANTERO-FALTA-Z4O,NUMERICO,,,,
,argentina,temperley,newell,rotondi,DELANTERO-FALTA-Z1D,NUMERICO,DELANTERO-FALTA-Z1D,NUMERICO,,,,
,argentina,temperley,newell,rotondi,DELANTERO-FALTA-Z2D,NUMERICO,DELANTERO-FALTA-Z2D,NUMERICO,,,,
,argentina,temperley,newell,rotondi,DELANTERO-FALTA-Z3D,NUMERICO,DELANTERO-FALTA-Z3D,NUMERICO,,,,
,argentina,temperley,newell,rotondi,DELANTERO-FALTA-Z4D,NUMERICO,DELANTERO-FALTA-Z4D,NUMERICO,,,,
,argentina,temperley,newell,rotondi,DELANTERO-FALTA-Z1O,NUMERICO,DELANTERO-FALTA-Z1O,NUMERICO,,,,
,argentina,temperley,newell,rotondi,DELANTERO-FALTA-Z2O,NUMERICO,DELANTERO-FALTA-Z2O,NUMERICO,,,,
,argentina,temperley,newell,rotondi,DELANTERO-FALTA-Z3O,NUMERICO,DELANTERO-FALTA-Z3O,NUMERICO,,,,
,argentina,temperley,newell,rotondi,DELANTERO-FALTA-Z4O,NUMERICO,DELANTERO-FALTA-Z4O,NUMERICO,,,,
,argentina,temperley,newell,tevez,DELANTERO-FALTA-Z1D,NUMERICO,DELANTERO-FALTA-Z1D,NUMERICO,,,,
,argentina,temperley,newell,tevez,DELANTERO-FALTA-Z2D,NUMERICO,DELANTERO-FALTA-Z2D,NUMERICO,,,,
,argentina,temperley,newell,tevez,DELANTERO-FALTA-Z3D,NUMERICO,DELANTERO-FALTA-Z3D,NUMERICO,,,,
,argentina,temperley,newell,tevez,DELANTERO-FALTA-Z4D,NUMERICO,DELANTERO-FALTA-Z4D,NUMERICO,,,,
,argentina,temperley,newell,tevez,DELANTERO-FALTA-Z1O,NUMERICO,DELANTERO-FALTA-Z1O,NUMERICO,,,,
,argentina,temperley,newell,tevez,DELANTERO-FALTA-Z2O,NUMERICO,DELANTERO-FALTA-Z2O,NUMERICO,,,,
,argentina,temperley,newell,tevez,DELANTERO-FALTA-Z3O,NUMERICO,DELANTERO-FALTA-Z3O,NUMERICO,,,,
,argentina,temperley,newell,tevez,DELANTERO-FALTA-Z4O,NUMERICO,DELANTERO-FALTA-Z4O,NUMERICO,,,,
,argentina,temperley,newell,fertoli,DELANTERO-FALTA-Z1D,NUMERICO,DELANTERO-FALTA-Z1D,NUMERICO,,,,
,argentina,temperley,newell,fertoli,DELANTERO-FALTA-Z2D,NUMERICO,DELANTERO-FALTA-Z2D,NUMERICO,,,,
,argentina,temperley,newell,fertoli,DELANTERO-FALTA-Z3D,NUMERICO,DELANTERO-FALTA-Z3D,NUMERICO,,,,
,argentina,temperley,newell,fertoli,DELANTERO-FALTA-Z4D,NUMERICO,DELANTERO-FALTA-Z4D,NUMERICO,,,,
,argentina,temperley,newell,fertoli,DELANTERO-FALTA-Z1O,NUMERICO,DELANTERO-FALTA-Z1O,NUMERICO,,,,
,argentina,temperley,newell,fertoli,DELANTERO-FALTA-Z2O,NUMERICO,DELANTERO-FALTA-Z2O,NUMERICO,,,,
,argentina,temperley,newell,fertoli,DELANTERO-FALTA-Z3O,NUMERICO,DELANTERO-FALTA-Z3O,NUMERICO,,,,
,argentina,temperley,newell,fertoli,DELANTERO-FALTA-Z4O,NUMERICO,DELANTERO-FALTA-Z4O,NUMERICO,,,,
,argentina,temperley,newell,tissera,DELANTERO-FALTA-Z1D,NUMERICO,DELANTERO-FALTA-Z1D,NUMERICO,,,,
,argentina,temperley,newell,tissera,DELANTERO-FALTA-Z2D,NUMERICO,DELANTERO-FALTA-Z2D,NUMERICO,,,,
,argentina,temperley,newell,tissera,DELANTERO-FALTA-Z3D,NUMERICO,DELANTERO-FALTA-Z3D,NUMERICO,,,,
,argentina,temperley,newell,tissera,DELANTERO-FALTA-Z4D,NUMERICO,DELANTERO-FALTA-Z4D,NUMERICO,,,,
,argentina,temperley,newell,tissera,DELANTERO-FALTA-Z1O,NUMERICO,DELANTERO-FALTA-Z1O,NUMERICO,,,,
,argentina,temperley,newell,tissera,DELANTERO-FALTA-Z2O,NUMERICO,DELANTERO-FALTA-Z2O,NUMERICO,,,,
,argentina,temperley,newell,tissera,DELANTERO-FALTA-Z3O,NUMERICO,DELANTERO-FALTA-Z3O,NUMERICO,,,,
,argentina,temperley,newell,tissera,DELANTERO-FALTA-Z4O,NUMERICO,DELANTERO-FALTA-Z4O,NUMERICO,,,,
,argentina,temperley,newell,rivero,MEDIOCAMPISTA-FALTA-Z1D,NUMERICO,MEDIOCAMPISTA-FALTA-Z1D,NUMERICO,,,,
,argentina,temperley,newell,rivero,MEDIOCAMPISTA-FALTA-Z2D,NUMERICO,MEDIOCAMPISTA-FALTA-Z2D,NUMERICO,,,,
,argentina,temperley,newell,rivero,MEDIOCAMPISTA-FALTA-Z3D,NUMERICO,MEDIOCAMPISTA-FALTA-Z3D,NUMERICO,,,,
,argentina,temperley,newell,rivero,MEDIOCAMPISTA-FALTA-Z4D,NUMERICO,MEDIOCAMPISTA-FALTA-Z4D,NUMERICO,,,,
,argentina,temperley,newell,rivero,MEDIOCAMPISTA-FALTA-Z1O,NUMERICO,MEDIOCAMPISTA-FALTA-Z1O,NUMERICO,,,,
,argentina,temperley,newell,rivero,MEDIOCAMPISTA-FALTA-Z2O,NUMERICO,MEDIOCAMPISTA-FALTA-Z2O,NUMERICO,,,,
,argentina,temperley,newell,rivero,MEDIOCAMPISTA-FALTA-Z3O,NUMERICO,MEDIOCAMPISTA-FALTA-Z3O,NUMERICO,,,,
,argentina,temperley,newell,rivero,MEDIOCAMPISTA-FALTA-Z4O,NUMERICO,MEDIOCAMPISTA-FALTA-Z4O,NUMERICO,,,,
,argentina,temperley,newell,rodrigez,MEDIOCAMPISTA-FALTA-Z1D,NUMERICO,MEDIOCAMPISTA-FALTA-Z1D,NUMERICO,,,,
,argentina,temperley,newell,rodrigez,MEDIOCAMPISTA-FALTA-Z2D,NUMERICO,MEDIOCAMPISTA-FALTA-Z2D,NUMERICO,,,,
,argentina,temperley,newell,rodrigez,MEDIOCAMPISTA-FALTA-Z3D,NUMERICO,MEDIOCAMPISTA-FALTA-Z3D,NUMERICO,,,,
,argentina,temperley,newell,rodrigez,MEDIOCAMPISTA-FALTA-Z4D,NUMERICO,MEDIOCAMPISTA-FALTA-Z4D,NUMERICO,,,,
,argentina,temperley,newell,rodrigez,MEDIOCAMPISTA-FALTA-Z1O,NUMERICO,MEDIOCAMPISTA-FALTA-Z1O,NUMERICO,,,,
,argentina,temperley,newell,rodrigez,MEDIOCAMPISTA-FALTA-Z2O,NUMERICO,MEDIOCAMPISTA-FALTA-Z2O,NUMERICO,,,,
,argentina,temperley,newell,rodrigez,MEDIOCAMPISTA-FALTA-Z3O,NUMERICO,MEDIOCAMPISTA-FALTA-Z3O,NUMERICO,,,,
,argentina,temperley,newell,rodrigez,MEDIOCAMPISTA-FALTA-Z4O,NUMERICO,MEDIOCAMPISTA-FALTA-Z4O,NUMERICO,,,,
,argentina,temperley,newell,quignon,MEDIOCAMPISTA-FALTA-Z1D,NUMERICO,MEDIOCAMPISTA-FALTA-Z1D,NUMERICO,,,,
,argentina,temperley,newell,quignon,MEDIOCAMPISTA-FALTA-Z2D,NUMERICO,MEDIOCAMPISTA-FALTA-Z2D,NUMERICO,,,,
,argentina,temperley,newell,quignon,MEDIOCAMPISTA-FALTA-Z3D,NUMERICO,MEDIOCAMPISTA-FALTA-Z3D,NUMERICO,,,,
,argentina,temperley,newell,quignon,MEDIOCAMPISTA-FALTA-Z4D,NUMERICO,MEDIOCAMPISTA-FALTA-Z4D,NUMERICO,,,,
,argentina,temperley,newell,quignon,MEDIOCAMPISTA-FALTA-Z1O,NUMERICO,MEDIOCAMPISTA-FALTA-Z1O,NUMERICO,,,,
,argentina,temperley,newell,quignon,MEDIOCAMPISTA-FALTA-Z2O,NUMERICO,MEDIOCAMPISTA-FALTA-Z2O,NUMERICO,,,,
,argentina,temperley,newell,quignon,MEDIOCAMPISTA-FALTA-Z3O,NUMERICO,MEDIOCAMPISTA-FALTA-Z3O,NUMERICO,,,,
,argentina,temperley,newell,quignon,MEDIOCAMPISTA-FALTA-Z4O,NUMERICO,MEDIOCAMPISTA-FALTA-Z4O,NUMERICO,,,,
,argentina,temperley,newell,elias,MEDIOCAMPISTA-FALTA-Z1D,NUMERICO,MEDIOCAMPISTA-FALTA-Z1D,NUMERICO,,,,
,argentina,temperley,newell,elias,MEDIOCAMPISTA-FALTA-Z2D,NUMERICO,MEDIOCAMPISTA-FALTA-Z2D,NUMERICO,,,,
,argentina,temperley,newell,elias,MEDIOCAMPISTA-FALTA-Z3D,NUMERICO,MEDIOCAMPISTA-FALTA-Z3D,NUMERICO,,,,
,argentina,temperley,newell,elias,MEDIOCAMPISTA-FALTA-Z4D,NUMERICO,MEDIOCAMPISTA-FALTA-Z4D,NUMERICO,,,,
,argentina,temperley,newell,elias,MEDIOCAMPISTA-FALTA-Z1O,NUMERICO,MEDIOCAMPISTA-FALTA-Z1O,NUMERICO,,,,
,argentina,temperley,newell,elias,MEDIOCAMPISTA-FALTA-Z2O,NUMERICO,MEDIOCAMPISTA-FALTA-Z2O,NUMERICO,,,,
,argentina,temperley,newell,elias,MEDIOCAMPISTA-FALTA-Z3O,NUMERICO,MEDIOCAMPISTA-FALTA-Z3O,NUMERICO,,,,
,argentina,temperley,newell,elias,MEDIOCAMPISTA-FALTA-Z4O,NUMERICO,MEDIOCAMPISTA-FALTA-Z4O,NUMERICO,,,,
,argentina,temperley,newell,formica,MEDIOCAMPISTA-FALTA-Z1D,NUMERICO,MEDIOCAMPISTA-FALTA-Z1D,NUMERICO,,,,
,argentina,temperley,newell,formica,MEDIOCAMPISTA-FALTA-Z2D,NUMERICO,MEDIOCAMPISTA-FALTA-Z2D,NUMERICO,,,,
,argentina,temperley,newell,formica,MEDIOCAMPISTA-FALTA-Z3D,NUMERICO,MEDIOCAMPISTA-FALTA-Z3D,NUMERICO,,,,
,argentina,temperley,newell,formica,MEDIOCAMPISTA-FALTA-Z4D,NUMERICO,MEDIOCAMPISTA-FALTA-Z4D,NUMERICO,,,,
,argentina,temperley,newell,formica,MEDIOCAMPISTA-FALTA-Z1O,NUMERICO,MEDIOCAMPISTA-FALTA-Z1O,NUMERICO,,,,
,argentina,temperley,newell,formica,MEDIOCAMPISTA-FALTA-Z2O,NUMERICO,MEDIOCAMPISTA-FALTA-Z2O,NUMERICO,,,,
,argentina,temperley,newell,formica,MEDIOCAMPISTA-FALTA-Z3O,NUMERICO,MEDIOCAMPISTA-FALTA-Z3O,NUMERICO,,,,
,argentina,temperley,newell,formica,MEDIOCAMPISTA-FALTA-Z4O,NUMERICO,MEDIOCAMPISTA-FALTA-Z4O,NUMERICO,,,,
,argentina,temperley,newell,amoroso,MEDIOCAMPISTA-FALTA-Z1D,NUMERICO,MEDIOCAMPISTA-FALTA-Z1D,NUMERICO,,,,
,argentina,temperley,newell,amoroso,MEDIOCAMPISTA-FALTA-Z2D,NUMERICO,MEDIOCAMPISTA-FALTA-Z2D,NUMERICO,,,,
,argentina,temperley,newell,amoroso,MEDIOCAMPISTA-FALTA-Z3D,NUMERICO,MEDIOCAMPISTA-FALTA-Z3D,NUMERICO,,,,
,argentina,temperley,newell,amoroso,MEDIOCAMPISTA-FALTA-Z4D,NUMERICO,MEDIOCAMPISTA-FALTA-Z4D,NUMERICO,,,,
